STUDENT_ID,UNIT CODE,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W14,W15,W16,W17,W18,W19,W21,W22,W23,W24,W25,W26
UP891884,U21262,0,0,0,1,0,1,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0
UP899670,U21262,0,1,0,2,1,2,0,2,1,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0
UP904528,U21262,0,1,0,1,1,2,0,2,1,2,1,2,2,1,2,1,0,0,0,0,0,0,0,0
UP885140,U21262,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
UP890233,U21262,0,1,0,0,1,1,0,1,2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0
UP904594,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP895563,U21262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP800002,U21262,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,2,1,0,0,0
UP901407,U21262,0,0,0,2,2,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
UP845706,U21262,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP905970,U21262,0,0,0,2,1,1,0,0,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0
UP899549,U21262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP879821,U21262,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP892405,U21262,0,0,0,1,1,1,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP809779,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP907014,U21262,0,2,0,2,2,2,0,2,2,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0
UP896763,U21262,0,1,0,1,1,2,0,2,1,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0
UP917082,U21262,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0
UP886526,U21262,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
UP859505,U21262,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UP890420,U21262,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP879792,U21262,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP893573,U21262,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
UP891226,U21262,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
UP886096,U21262,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP876210,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP893263,U21262,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
UP849245,U21262,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
UP905008,U21262,0,0,0,1,2,2,0,1,2,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0
UP815963,U21262,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0
UP866388,U21262,0,2,0,1,2,2,0,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0
UP862031,U21262,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
UP888009,U21262,0,0,0,2,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
UP903868,U21262,0,0,0,1,2,2,0,2,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0
UP895989,U21262,0,0,0,1,0,1,0,1,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0
UP854931,U21262,0,2,0,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
UP858234,U21262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UP900822,U21262,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
UP891330,U21262,0,0,0,0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
UP898707,U21262,0,1,0,2,1,2,0,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
UP890078,U21262,0,1,0,1,0,2,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
UP897663,U21262,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP898860,U21262,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP891550,U21262,0,1,0,0,1,1,0,0,0,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0
UP894547,U21262,0,0,0,0,2,0,0,2,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0
UP909201,U21262,0,2,0,1,1,1,0,2,2,2,2,2,1,1,2,1,0,0,0,0,0,0,0,0
UP912289,U21262,0,1,0,0,0,0,0,0,1,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0
UP880665,U21262,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UP901354,U21262,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
UP898668,U21262,0,0,0,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
UP888395,U21262,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
UP880828,U21262,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP905189,U21262,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UP896919,U21262,0,0,0,1,2,2,0,2,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0
UP904277,U21262,0,0,0,1,1,1,0,2,1,1,1,1,2,1,1,2,0,0,0,0,0,0,0,0
UP825571,U21262,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
UP896958,U21262,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UP894039,U21262,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
UP900479,U21262,0,0,0,0,1,0,0,1,2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0
UP878921,U21262,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
UP902795,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP859864,U21262,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP895766,U21262,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP899161,U21262,0,2,0,2,1,2,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
UP890831,U21262,0,2,0,1,1,1,0,2,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
UP885638,U21262,0,1,0,1,2,1,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP898705,U21262,0,0,0,1,0,1,0,0,2,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0
UP883527,U21262,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP895885,U21262,0,2,0,1,2,2,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
UP914354,U21262,0,0,0,0,2,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0
UP883442,U21262,0,0,0,2,1,1,0,2,2,2,2,2,1,1,2,1,0,0,0,0,0,0,0,0
UP896378,U21262,0,0,0,0,2,2,0,1,2,2,1,2,1,2,2,0,0,0,0,0,0,0,0,0
UP889767,U21262,0,0,0,0,2,2,0,2,2,2,2,2,0,2,2,1,0,0,0,0,0,0,0,0
UP917725,U21262,0,1,0,1,1,2,0,1,1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0
UP891768,U21262,0,0,0,0,2,2,0,1,1,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0
UP891973,U21262,0,0,0,1,0,1,0,1,2,2,2,1,1,1,2,2,0,0,0,0,0,0,0,0
UP884815,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP880942,U21262,0,2,0,2,1,2,0,1,1,2,1,1,0,2,2,1,0,0,0,0,0,0,0,0
UP903981,U21262,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
UP879816,U21262,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
UP894808,U21262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP901242,U21262,0,2,0,2,1,2,0,1,1,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0
UP899536,U21262,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0
UP867587,U21262,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP854076,U21262,0,0,0,1,1,1,0,1,2,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0
UP904965,U21262,0,0,0,1,1,1,0,2,2,1,2,1,2,2,1,1,0,0,0,0,0,0,0,0
UP896692,U21262,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
UP916909,U21262,0,2,0,1,1,1,0,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0
UP885800,U21262,0,0,0,0,1,2,0,2,2,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0
UP900306,U21262,0,0,0,0,0,1,0,2,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
UP893572,U21262,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
UP899929,U21262,0,1,0,0,1,1,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0
UP866825,U21262,0,2,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP883976,U21262,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
UP886472,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP904949,U21262,0,0,0,0,1,0,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
UP893038,U21262,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
UP904956,U21262,0,0,0,0,1,1,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0
UP855611,U21262,0,2,0,2,1,1,0,2,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0
UP850149,U21262,0,2,0,2,2,2,0,1,1,1,1,2,0,1,2,1,0,0,0,0,0,0,0,0
UP885799,U21262,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
UP903749,U21262,0,0,0,0,0,1,0,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0
UP900426,U21262,0,1,0,0,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP891290,U21262,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP885709,U21262,0,2,0,2,2,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
UP897905,U21262,0,0,0,1,1,1,0,1,1,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0
UP889518,U21262,0,0,0,0,0,1,0,1,1,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0
UP896242,U21262,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP898862,U21262,0,0,0,0,1,0,0,2,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0
UP896522,U21262,0,1,0,1,0,1,0,1,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0
UP884392,U21262,0,1,0,2,1,1,0,0,1,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0
UP894455,U21262,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
UP908456,U21262,0,0,0,0,1,0,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0
UP909132,U21262,0,1,0,1,2,1,0,1,1,2,1,2,2,1,1,2,0,0,0,0,0,0,0,0
UP880140,U21262,0,1,0,0,0,1,0,0,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0
UP899924,U21262,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
UP901253,U21262,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP897828,U21262,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
UP906558,U21262,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP887818,U21262,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
UP905099,U21262,0,1,0,1,1,0,0,1,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0
UP885480,U21262,0,0,0,0,1,0,0,0,2,2,2,2,1,1,2,2,0,0,0,0,0,0,0,0
UP885516,U21262,0,1,0,0,1,2,0,2,1,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0
UP904274,U21262,0,1,0,2,1,1,0,2,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0
UP811440,U21262,0,0,0,0,0,0,0,1,1,0,1,2,2,2,1,1,0,0,0,0,0,0,0,0
UP890112,U21262,0,0,0,0,0,1,0,2,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0
UP878283,U21262,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
UP890986,U21262,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP877496,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
UP901720,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP845480,U21262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP885417,U21262,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
UP895059,U21262,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
UP899044,U21262,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
UP890760,U21262,0,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
UP879907,U21262,0,2,0,2,2,2,0,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0
UP898548,U21262,0,1,0,1,0,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0
UP895249,U21262,0,0,0,0,2,0,0,1,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0
UP913045,U21262,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
UP882487,U21262,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
UP892865,U21262,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
UP889658,U21262,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP879911,U21262,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP908383,U21262,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP827531,U21262,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP894881,U21262,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP891651,U21262,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
UP837345,U21262,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP883805,U21262,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
UP859054,U21262,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
UP903809,U21262,0,1,0,2,2,1,0,2,2,2,1,2,0,2,2,2,0,0,0,0,0,0,0,0
UP893748,U21262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP899590,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
UP901212,U21262,0,1,0,0,0,2,0,1,2,2,1,2,1,0,2,1,0,0,0,0,0,0,0,0
UP899244,U21262,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
UP911946,U21262,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP852632,U21262,0,1,0,2,1,2,0,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0
UP828846,U21262,0,0,0,1,2,2,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP896088,U21262,0,0,0,2,1,0,0,1,1,2,0,2,2,2,1,1,0,0,0,0,0,0,0,0
UP896605,U21262,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,0,0,0,0,0,0,0,0
UP915976,U21262,0,0,0,0,1,1,0,1,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0
UP885640,U21262,0,1,0,1,1,1,0,1,1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0
UP342601,U21262,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP870699,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP893522,U21262,0,1,0,0,0,1,0,1,1,1,1,2,0,1,2,1,0,0,0,0,0,0,0,0
UP881929,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UP896435,U21262,0,0,0,1,1,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
UP892802,U21262,0,1,0,0,1,0,0,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0
UP904935,U21262,0,0,0,0,1,1,0,0,2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0
UP850702,U21262,0,0,0,2,1,1,0,1,1,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0
UP881739,U21262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP909528,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP881706,U21262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP904981,U21262,0,0,0,0,0,1,0,1,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0
UP911168,U21262,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP882734,U21262,0,0,0,0,0,0,0,0,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0
UP902236,U21262,0,2,0,0,1,1,0,0,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0
UP900264,U21262,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UP881340,U21262,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP891153,U21262,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
UP882836,U21262,0,1,0,1,2,1,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0
UP897812,U21262,0,1,0,1,2,0,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP917565,U21262,0,0,0,1,2,2,0,2,1,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0
UP889369,U21262,0,1,0,2,1,2,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
UP896106,U21262,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP897219,U21262,0,0,0,0,0,1,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
UP893057,U21262,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP876955,U21262,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP899526,U21262,0,0,0,1,2,1,0,2,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0
UP893324,U21262,0,0,0,0,0,1,0,0,0,2,0,1,0,2,2,1,0,0,0,0,0,0,0,0
UP894078,U21262,0,0,0,1,2,1,0,0,0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0
UP908042,U21262,0,1,0,1,0,1,0,2,2,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0
UP898088,U21262,0,0,0,1,0,1,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0
UP879811,U21262,0,0,0,1,0,2,0,2,1,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0
UP898813,U21262,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP892655,U21262,0,1,0,1,2,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
UP888808,U21262,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
UP896900,U21262,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP887192,U21262,0,0,0,0,2,0,0,1,1,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0
UP885571,U21262,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP891185,U21262,0,0,0,0,1,2,0,0,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0
UP904254,U21262,0,0,0,1,1,1,0,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
UP903466,U21262,0,1,0,1,0,2,0,1,1,0,1,1,1,2,2,2,0,0,0,0,0,0,0,0
UP803453,U21262,0,1,0,2,2,2,0,2,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0
UP888495,U21262,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
UP847232,U21262,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UP857429,U21262,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP888470,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP860785,U21262,0,1,0,1,1,2,0,1,2,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0
UP901325,U21262,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0
UP744872,U21262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP889823,U21262,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
UP898978,U21262,0,0,0,0,2,1,0,1,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0
UP890342,U21262,0,2,0,2,2,1,0,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
UP849028,U21262,0,1,0,1,1,2,0,1,2,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0
UP850730,U21262,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP898158,U21262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP900993,U21262,0,2,0,1,2,2,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
UP895129,U21262,0,0,0,1,2,2,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
UP911829,U21262,0,2,0,2,1,2,0,0,1,2,2,2,2,1,0,2,0,0,0,0,0,0,0,0
UP881422,U21262,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
UP902133,U21262,0,1,0,1,2,2,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0
UP889557,U21262,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
UP906651,U21262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP892093,U21262,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
UP900758,U21262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP907723,U21262,0,1,0,0,2,1,0,1,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0
UP883604,U21262,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
UP773284,U21262,0,2,0,2,2,2,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP903492,U21262,0,0,0,1,0,1,0,2,2,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0
UP877281,U21262,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP895221,U21262,0,2,0,2,2,2,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0
UP901333,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
UP900360,U21262,0,0,0,1,1,1,0,2,2,1,2,2,2,1,2,1,0,0,0,0,0,0,0,0
UP899226,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP919739,U21262,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP889758,U21262,0,1,0,0,0,2,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0
UP896391,U21262,0,0,0,1,1,1,0,1,1,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0
UP915469,U21262,0,0,0,1,0,0,0,1,2,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0
UP885188,U21262,0,1,0,1,2,0,0,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0
UP891556,U21262,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
UP880589,U21262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP896145,U21262,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
UP892527,U21262,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
